0 0
0 0.264917 0
0 1.09721 0
0 1.09721 0
0 1.89807 0
0 0.905217 0
0 2.46928 0
0 1.03157 0
0 1.03157 0
0 1.16669 0
0 1.11796 0
0 0.941289 0
0 0.941289 0
0 0.971075 0
0 0.941289 0
0 1.05661 0
0 0.941289 0
0 0.941289 0
0 1.30339 0
0 0.801476 0
0 1.70128 0
0 1.02372 0
0 1.02034 0
0 1.02034 0
0 1.02034 0
0 0.971192 0
0 0.804486 0
0 0.786881 0
0 0.971192 0
0 0.86727 0
0 1.03865 0
0 0.988637 0
0 1.22067 0
0 1.25737 0
0 0.948416 0
0 0.92146 0
0 1.19924 0
0 1.03588 0
0 1.12932 0
0 0.933041 0
0 0.931493 0
0 0.928266 0
0 1.00988 0
0 0.977393 0
0 0.928266 0
0 0.933041 0
0 1.02342 0
0 0.933041 0
0 1.20317 0
0 1.05702 0
0 1.01911 0
0 1.02868 0
0 1.02868 0
0 1.12787 0
0 1.03965 0
0 0.932167 0
0 0.906396 0
0 0.964238 0
0 1.0195 0
0 1.19645 0
0 1.10181 0
0 0.887379 0
0 1.12953 0
0 1.12103 0
0 1.08822 0
0 1.11615 0
0 1.05906 0
0 1.05906 0
0 0.978511 0
0 1.10181 0
0 1.10181 0
0 1.11615 0
0 1.08285 0
0 1.02369 0
0 0.977535 0
0 1.04119 0
0 1.10742 0
0 1.04367 0
0 0.923155 0
0 1.13375 0
0 1.11325 0
0 1.16612 0
0 1.13127 0
0 1.04367 0
0 1.01838 0
0 0.992887 0
0 1.01838 0
0 1.08952 0
0 1.08952 0
0 1.13375 0
0 0.876185 0
0 1.11899 0
0 0.969295 0
0 0.992913 0
0 1.0505 0
0 0.965232 0
0 1.12551 0
0 0.938326 0
0 0.947691 0
0 1.08591 0
0 1.02182 0
0 1.01573 0
0 1.0043 0
0 0.988274 0
0 1.05582 0
0 1.05582 0
0 1.01783 0
0 1.03381 0
0 1.13096 0
0 1.07104 0
0 1.07104 0
0 1.12495 0
0 1.0393 0
0 1.0393 0
0 1.04182 0
0 1.04182 0
0 1.10237 0
0 1.11417 0
0 1.04182 0
0 1.08703 0
0 1.08703 0
0 1.03898 0
0 1.07003 0
0 1.08703 0
0 1.16351 0
0 1.02521 0
0 1.13051 0
0 1.0817 0
0 1.17501 0
0 1.07003 0
0 1.13051 0
0 1.06169 0
0 1.02425 0
0 1.09041 0
0 0.935971 0
0 0.99401 0
0 0.99401 0
0 0.955635 0
0 1.10131 0
0 0.999223 0
0 0.978 0
0 1.01901 0
0 1.01441 0
0 1.03054 0
0 0.994633 0
0 0.99542 0
0 0.986633 0
0 1.03086 0
0 1.04328 0
0 1.1055 0
0 1.0192 0
0 1.0192 0
0 1.01866 0
0 1.01866 0
0 1.01866 0
0 0.98861 0
0 1.12563 0
0 1.01318 0
0 0.979795 0
0 0.973232 0
0 1.01038 0
0 1.01038 0
0 0.996599 0
0 1.01318 0
0 1.01318 0
0 1.14536 0
0 1.14536 0
0 1.10626 0
0 1.02245 0
0 0.975178 0
0 1.10097 0
0 1.01279 0
0 1.02313 0
0 1.02313 0
0 1.07351 0
0 1.15724 0
0 1.16758 0
0 0.991691 0
0 0.980482 0
0 1.0049 0
0 1.0049 0
0 1.17455 0
0 1.05442 0
0 1.05442 0
0 0.966616 0
0 1.0049 0
0 1.10626 0
0 1.21767 0
0 0.986577 0
0 1.00738 0
0 1.10349 0
0 0.987309 0
0 1.05537 0
0 1.10485 0
0 1.29908 0
0 0.987309 0
0 0.987309 0
0 0.974975 0
0 0.987309 0
0 0.963603 0
0 1.03346 0
0 0.980191 0
0 0.980191 0
0 0.980191 0
0 1.01742 0
0 0.995821 0
0 1.02662 0
0 0.983187 0
0 0.983187 0
0 0.983306 0
0 1.00854 0
0 1.10505 0
0 1.10505 0
0 0.990764 0
0 1.10505 0
0 1.02949 0
0 1.21293 0
0 1.00171 0
0 1.32845 0
0 0.980241 0
0 1.02132 0
0 1.01513 0
0 0.999735 0
0 1.01513 0
0 0.983305 0
0 0.983305 0
0 1.54182 0
0 0.998805 0
0 1.00171 0
0 1.03219 0
0 2.84339 0
0 0.982808 0
0 0.982808 0
0 0.998805 0
0 0.990563 0
0 0.998805 0
0 1.05567 0
0 1.14453 0
0 1.37187 0
0 1.03219 0
0 1.054 0
0 1.054 0
0 1.054 0
0 1.11183 0
0 1.00056 0
0 1.00978 0
0 0.992258 0
0 0.992258 0
0 1.01074 0
0 1.01074 0
0 1.01074 0
0 0.997213 0
0 1.004 0
0 1.004 0
0 0.997747 0
0 0.969681 0
0 1.05088 0
0 1.02824 0
0 1.06844 0
0 1.01074 0
0 0.969681 0
0 1.00867 0
0 1.00867 0
0 1.01074 0
0 1.00964 0
0 1.00964 0
0 1.00964 0
0 0.998338 0
0 1.01557 0
0 1.01557 0
0 0.985842 0
0 0.984533 0
0 0.994152 0
0 0.994152 0
0 0.992973 0
0 0.99586 0
0 1.01557 0
0 1.06673 0
0 0.95131 0
0 1.06458 0
0 1.21542 0
0 1.06458 0
0 1.02189 0
0 1.06458 0
0 1.00409 0
0 0.975857 0
0 1.04815 0
0 1.04365 0
0 1.04365 0
0 1.04365 0
0 0.986257 0
0 1.18678 0
0 0.986257 0
0 1.02955 0
0 1.05149 0
0 0.998408 0
0 0.998408 0
